,content,class
275,1 . 绘制 机构 设计图 面 。   2 . 负责 机械 机构 设计 、 试机 、 并 检讨 、 机构 修改 。   3 . 研究 和 分析 客户 设计规划 、 产品规格 、 说明书 等 资料 ， 以 评估 可行性 、 费用 及 维修 需求 。   4 . 负责 新 产品 制程 之 开发 。   5 . 专案 管理 。   6 . 主管 交办 事项 。   需 2 年 以上 经验 需 短期 国外 出差 安装 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 高中 以上 科系 要求 ： 不拘 语文 条件 ： 英文   - -   听   / 略懂 、 说   / 略懂 、 读   / 略懂 、 写   / 略懂 擅长 工具 ： AutoCAD 、 AutoCad   2D 、 AutoCad   3D 、 SolidWorks 、 Solid   Edge 工作 技能 ： 不拘 具备 驾照 ： 轻型机车 、 普通 小型车 其他 条件 ： 未填写,4
276,"【 公司 福利 】 ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?   无 经验 可 ?   员工 停车场 ?   部分 单位 免 无尘衣 ?   公司 提供 团膳   $ 25 / 餐 ?   外县市 员工 供宿 ?   有 完善 的 教育 训练 ?   久任 奖金   $ 15 , 000 ?   转正 调薪   $ 3 , 000 ~ $ 6 , 000 ?   Apple 印刷 电路板 ， 订单 稳定 ?   到职 三个 月 可享 三节 礼金 礼品 ?   劳保 、 健保 、 劳退 6% 、 团保   【 工作 介绍 】 ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? 工作 内容 :   PCB 印刷 电路板 相关 制程 休假 制度 :   做 4 休 2 ( 月 休 10 ) 用餐 时间 :   45 分钟 / 餐 休息时间 :   20 分钟 / 次   工作 时间 / 待遇 : ( 实际 工时 9.8 hr ) 日班   8 : 00 - 20 : 00   /   $ 28 , 000 ~ $ 36 , 000   ? ? ? ? ? ? ? ? 【 快速 报名 】 ? ? ? ? ? ? ? ? ? ? ? 快速 应征 ?   0903215527   宝 兴盛 - 庄 小姐 ?   Line   ID :   0903215527 ?   简讯 留言 : 职缺 标题 + 姓名 + 电话 ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? 接受 身份 ： 上班族 、 应届 毕业生 、 外籍人士 、 原住民 【 相关 法令 】 、 二度 就业 欢迎 其他 障碍 的 身心 障碍 人士 ， 需附 身心 障碍 证明 【 相关 法令 】 工作 经历 ： 不拘 学历 要求 ： 高中 以上 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 未填写",4
277,"预约 面试 加 LINE   ID - 0903215527 洽询 宝 兴盛 庄 小姐   重点 说明 ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? 最 适合 新手 作业员 ， 拥有 完善 的 教育 训练 知名 大厂 ， 订单 稳定 三个 月 考核 转正 ? 考核 通过 加发 久任 奖金 15000 ? 适合 想 找 稳定 工作 的 您   职缺 介绍 ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? 工作 地点 ： 龟山 工业区 工作 内容 ： 包装 ， 测试 ， 电测 ， 产品 ， 检验 ， 操机   工作 时间 ： 日班 8 : 00 ~ 20 : 00   夜班 20 : 00 ~ 8 : 00   ★ 薪水 ： 27K ~ 52K ★ 休假 制度 ： 做 4 休 2 ， 月 休 9 ~ 10 天 另 有 留任 奖金 + 绩效奖金 每月 1 号 固定 发薪 ， 25 号 固定 提供 借支   员   工   福   利   ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ★ 供餐 提供 外县市 菁英 住宿 享劳 、 健保 、 劳退   ( 提拨 劳退 6 ％ ） ★ 表现 良好 , 有 转正 机会   （ 踏入 大 企业 的 一个 跳板 ）   ? ? ? ? ? ? ? ? 【 快速 报名 】 ? ? ? ? ? ? ? ? ? ? ? 快速 应征 ?   0903215527   宝 兴盛 - 庄 小姐 ?   Line   ID :   0903215527 ?   简讯 留言 : 职缺 标题 + 姓名 + 电话 ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? 接受 身份 ： 上班族 、 应届 毕业生 、 原住民 【 相关 法令 】 、 二度 就业 欢迎 其他 障碍 的 身心 障碍 人士 ， 需附 身心 障碍 证明 【 相关 法令 】 工作 经历 ： 不拘 学历 要求 ： 高中 以上 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 未填写",4
278,"● 书审 即可 ， 待役 者 也 OK ● 短期 职缺 - 预计 至 明年 3 月 左右 ● 低 门槛 ， 高 录取率   工作 内容 : 智慧型 手表 测试 / 检验 / 组装   工作 地点 ： 华亚 科学园区 工作 时间 ： 日班   08 : 00 - 19 : 30 薪资 ： 日班 薪资 约 26 , 400 ~ 32 , 000 / 月 ? 休假 制度 : 做 2 休 1 + 星期日 固定 休 / 见红休   员工福利   ? 供餐 ? 无 学历 限制   ? 免 轮班   ? 提供 免费 交通车 送 你 上下班 ， 桃园县 、 八德 县 、 莺歌 线 、 新庄 线 、 三重 县 、 土城 线 、 芦洲 线 、 板桥 线 、 五股 线 、 泰山 线 等等 ? 享劳健 保及 劳退 6 ％   ? ? ? ? ? ? ? ? 】 快速 报名 】 ? ? ? ? ? ? ? ? ? ? ? ? 快速 应征 ?   0903215527   庄 小姐 ?   Line   ID :   0903215527 ?   简讯 留言 : 职缺 标题 + 姓名 + 电话 ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? 接受 身份 ： 上班族 、 应届 毕业生 、 原住民 【 相关 法令 】 欢迎 其他 障碍 的 身心 障碍 人士 ， 需附 身心 障碍 证明 【 相关 法令 】 工作 经历 ： 不拘 学历 要求 ： 不拘 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 未填写",4
279,"工作 内容 : 1 . 协助 新 产品 制程 开发 检测 ， 数据量 测 2 . 经常性 公差 ( 会 开车 赶上 路 ) 工作 时间 : 1 . 常 日班 週休 二日 2 . 上班时间 8 : 30 ~ 17 : 30   3 . 需 配合 加班 ★ ★   留任 奖金   :   到职 满 2 、 4 、 6 、 9 个 月 ， 绩优 者 总 奖金 可达 15 , 000 元 ★ ★ ★   新竹 以外 县市 同仁 备有 宿舍 ， 2 人房 ( 距 公司 不到 五分钟 车程 )           雅房 每月 1 , 100 元 ( 新进人员 住宿 前 三个 月 免费 )           套房 每月 2 , 500 元           电费 与 室友 共同 分摊 ( 包水 ) ★   免费 交通车 ( 苗栗 / 关西 / 峨嵋 县 ) 服务 ★   免费 汽 / 机车 停车场   ★   备有 员工 餐厅 、 全家 便利 超商 ( 员工 85 折 优惠 ) 、 篮球场 、 健身 中心 、 按摩师 驻厂 服务 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 大学 科系 要求 ： 工程 学科 类 、 商业 及 管理 学科 类 、 数学 及电 算机 科学 学科 类 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 具备 驾照 ： 普通 小型车 其他 条件 ： 会 开车 者 尤佳",4
280,分析方法 改善 、 专案 开发 、 设备 维护 、 认证 系统 ( JIS 、 A2LA 、 PED / AD2000 、 ISO ) 维护 等 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 大学 、 硕士 科系 要求 ： 化学 相关 、 化学工程 相关 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 化学 / 化工 及 实验 分析 相关 ， 具有 实验室 实务 经验 1 年 以上,4
281,1 . 工作 现场 安卫 管理 查核 。 2 . 协调 及 指挥 有关 人员 实施 安卫 事项 。 3 . 执行 职安卫 管理系统 相关 作业 。 4 . 办理 各项 职业 安全卫生 环境保护 各项 自动 检查 与 缺失 督导 改善 、 会议 ， 自动 检查 资料 ， 协议 组织 等等 各项 相关 作业 。 5 . 协助 现场 工程师 办理 各项 巡视 与 工作 督导 作业 。 5 . 内业 文件 资料 制作 与 整理 。 5 . 其他 主管 交办 事项 。 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 不拘 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： ● . 本 职务 目前 到职 之 工地 为 土木 工地 ， 属于 道路 工程 。 ● . 日常 电脑操作 基本 需要 会 文书处理 软体 与 试算表 软体 ， 会 POWERPOINT 、 CAD 基本 操作者 佳 。 ● . 本 工地 可供 员工 住宿 ， 需 事先 申请 以便 安排 。 ● . 未来 公司 其他 工地 有 人力 需求 时可依 工作 状况 及 意愿 派任 其他 工地 。 ● . 本 职务 目前 到职 之 工地 为 土木 工地 ， 属于 道路 工程 。 ● . 配合 工地 工作 ， 可能 会 需要 加班 或者 轮班 或者 轮休 。,4
282,"1 .   线上 客户服务   2 .   打字速度 约 50 字 / 分钟 以上 ,   可 及时 因应 线上 对话   3 .   协助 进行 测试 以及 其他 交办 事项 4 .   有 上进心 . 企图心 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 专科 、 大学 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： Windows   2000 、 Windows   7 工作 技能 ： 不拘 其他 条件 ： 1 .   个性 活泼 ,   勤奋 热心 ,   负责 任 ,   高 EQ ,   学习 速度快   2 .   对于 游戏 产品 有 兴趣 ,   愿意 朝 游戏 产品 与 市场 方向 发展   3 .   寻求 稳定 且 长期 与 公司 一同 发展 者   4 .   谢绝 兼职",4
283,1 . 参与 加工 制程 设计 及 工时 预估 。 2 . 协助 各 制造 组 工作 之 推动 ， 共同 达成 订单 及 客户 之 需求 。 3 . 加工 技术 之 引进 及 教育 训练 ， 包含 人员 技术 鑑定 ， 提 昇 厂 内 技术 及 充分发挥 设备 及 人员 能力 。 4 . 因应 客户 需求 之 变化 拟订 生产 策略 ， 使 生产 资源 运用 及交期 需求 取得 均衡 。 5 . 协助 工程 开发 课 任务 之 运作 6 . 各项 生产指标 之 统计分析 及 标准 工时 之 统计 7 . 统计分析 设备 、 治 工具 及 刀具 使用 成效 及 设备 稼动率 … 等 现场 绩效 指标 并 持续 改善 8 . 落实 各 设备 之 保养 及 校正 管理 9 . 计算 产能 负荷 及 安排 生产 计划 10 . 原材料 、 成品 及 半成品 仓储 管理 。 11 . 协助 处理 制程 品质 异常 。 12 . 生产 进度 协调 及 跟 催 。 13 . 协力 厂 发包 及 管理 。 14 . 落实 现场 目视 化及 看 版式 管理 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 专科 、 大学 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： Excel 、 Word 工作 技能 ： 不拘 其他 条件 ： 未填写,4
284,1 . 检体 前 处理 2 . DNA 萃取 3 . 分生 实验 进行 4 . 其他 主管 临时 交办 事项   本 职务 班别 为 週二 - 週六 上班 。 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 大学 科系 要求 ： 生物学 相关 、 医学 技术 及 检验 相关 语文 条件 ： 英文   - -   听   / 略懂 、 说   / 略懂 、 读   / 略懂 、 写   / 略懂 擅长 工具 ： Excel 、 PowerPoint 、 Word 工作 技能 ： 不拘 其他 条件 ： 具 医事 检验 师 证照 佳,4
285,"学士 、 硕士 学历 ， 化工 、 电机 、 机械 等 相关 科系 ( 所 ) 日间部 毕业 ， 具 制程 操作 经验 尤佳 。   1 . 多益 成绩 400 分 以上 或具 相关 能力 证明 者 ( 托福 、 雅思 、 全民 英检等 ) 。 2 . 具 专案 规划 及 推动 能力 、 有 环保 设备 操作 经验 能力 者 。 3 . 可 配合 厂区 调动 。 ""   服务 地点 ： 麦 寮 。   01 / 06 报名 截止 。 意者 请 至 台塑 企业 人才 招募 网站 www . fpg . com . tw 登录 履历 ， 合者 约试 ， 不合 者 恕 不 通知 。 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 大学 以上 科系 要求 ： 环境工程 相关 、 化学工程 相关 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 意者 请 至 台塑 企业 人才 招募 网站 www . fpg . com . tw 登录 履历 ， 合者 约试 ， 不合 者 恕 不 通知 。",4
286,1 . 量测 宽 、 厚度 。 2 . 量测 弧形 度 。 3 . 确认 板形 状况 。 4 . 确认 卷型 并量 测侧 凸 状况 。 5 . 依 其他 相关 规定 进行 品检 作业 。 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 高中 、 专科 、 大学 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 未填写,4
287,1 . 加热炉 区 ( RF ) 马达 / . PLC / INOS   / 仪表 / Sensor / 量仪 等 系统维护 保养 2 . 须 具备 电机 控制 和 电脑操作 等 技能 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 大学 、 硕士 科系 要求 ： 电机 电子 维护 相关 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 未填写,4
288,1 . 加热炉 区 ( RF ) 马达 / . PLC / INOS   / 仪表 / Sensor / 量仪 等 系统维护 保养 2 . 须 具备 电机 控制 和 电脑操作 等 技能 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 大学 、 硕士 科系 要求 ： 电机 电子 维护 相关 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 未填写,4
289,分析方法 改善 、 专案 开发 、 设备 维护 、 认证 系统 ( JIS 、 A2LA 、 PED / AD2000 、 ISO ) 维护 等 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 大学 、 硕士 科系 要求 ： 化学 相关 、 化学工程 相关 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 化学 / 化工 及 实验 分析 相关 ， 具有 实验室 实务 经验 1 年 以上,4
290,材料 研发 ， 根据 客户 产品 特性 需求 予以 客制化 开发 团队 合作 式 的 工作 型态 ， 需 具备 互相 帮忙 之 工作 态度 ※ 工作 待遇 为 无 经验 者 起薪 ， 有 相关 经验 者 另计 接受 身份 ： 应届 毕业生 、 研发 替代 役 工作 工作 经历 ： 不拘 学历 要求 ： 硕士 以上 科系 要求 ： 材料 工程 相关 、 化学 相关 、 化学工程 相关 语文 条件 ： 英文   - -   听   / 中等 、 说   / 中等 、 读   / 中等 、 写   / 中等 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 未填写,4
291,学士 、 硕士 学历 ， 化学 、 化工 、 材料 相关 科系 日间部 毕业 。   1 . 多益 成绩 500 分 以上 或具 相关 能力 证明 者 ( 托福 、 雅思 、 全民 英检等 ) 。 2 . 需能 接受 派外 ( 大陆 ) 。   服务 地点 ： 新港 报名 截止 01 / 06 意者 请 至 台塑 关系 企业 人才 招募 网页 www . fpg . com . tw 登录 履历 ， 合者 约试 ， 不合 者 恕 不 通知 。 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 大学 以上 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 未填写,4
292,1 . 协助 主管 交办 行政 作业 2 . 协助 工程 专案 文书 相关 事宜 3 . 协助 绘制 工程图 面 4 . 监控 系统 图控 绘制 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 专科 、 大学 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： Excel 、 Outlook 、 Word 、 AutoCAD 工作 技能 ： 不拘 其他 条件 ： 未填写,4
293,1 . 检查 、 测试 、 或 测量 材料 、 产品 、 装置 ， 使 之 符合 规格 。 2 . 使用 测量 仪器 （ 如 ： 尺规 或 测微器 等 ） 测量 产品 的 尺寸 以 符合 规格 。 3 . 收集 或 挑选 样本 ， 以 进行 测试 或 作为 模型 使用 。 4 . 星期六   星期日   须 配合 调休 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 高中 、 专科 、 大学 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 未填写,4
294,1 . 生产线 生产 管理 2 . 主管 交办 事项   管理 人数 ： 11 ~ 20 人 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 专科 、 大学 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 本职 缺只 接受 网路 履历 应征 ， 请勿 亲洽 。 谢谢 生产 干部 需带 生产线 ， 公司 旺季 时 需轮 日 夜班,4
295,1 . 作业员 出 缺勤 管理 2 . 监督 作业员 作业 ， 维持 作业 品质 以及 进度 3 . 检查 管理工作 环境 4 . 解决 、 协调 作业员 在 作业 时 发生 的 问题   管理 人数 ： 10 人 以内 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 不拘 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 本职 缺为 生产 带线 班长,4
296,学士 、 硕士 学历 ， 模具 工程 相关 科系 日间部 毕业 。   1 . 多益 成绩 500 分 以上 或具 相关 能力 证明 者 ( 托福 、 雅思 、 全民 英检等 ) 。 2 . 具 射出 模具设计 或 研究 开发 经验 者 佳   服务 地点 ： 新港 报名 截止 : 01 / 06 意者 请 至 台塑 关系 企业 人才 招募 网页 www . fpg . com . tw 登录 履历 ， 合者 约试 ， 不合 者 恕 不 通知 。 接受 身份 ： 上班族 、 应届 毕业生 工作 经历 ： 不拘 学历 要求 ： 大学 以上 科系 要求 ： 不拘 语文 条件 ： 不拘 擅长 工具 ： 不拘 工作 技能 ： 不拘 其他 条件 ： 未填写,4
